CGG_NM,STDG_NM,MNO,SNO,BLDG_NM,JIBUN_ADDR,LAT,LON,GEOCODE_METHOD
성북구,석관동,405,0,코오롱,서울특별시 성북구 석관동 405,37.606282766343,127.065717692893,address
강서구,내발산동,753,0,마곡수명산파크4단지,서울특별시 강서구 내발산동 753,37.5512348671569,126.823351155728,address
노원구,중계동,358,2,주공4,서울특별시 노원구 중계동 358-2,37.6553473821348,127.076921363501,address
동작구,상도동,409,3,종인아네스트(409-3),서울특별시 동작구 상도동 409-3,37.4962964254829,126.939574226589,address
마포구,합정동,466,0,장미(466-0),서울특별시 마포구 합정동 466,37.5461994077655,126.918899700308,address
송파구,신천동,11,4,잠실푸르지오월드마크,서울특별시 송파구 신천동 11-4,37.5174387314714,127.10357764333,address
관악구,봉천동,1707,0,은천1,서울특별시 관악구 봉천동 1707,37.4713903407759,126.964853955359,address
강동구,길동,247,0,광남캐스빌(247-0),서울특별시 강동구 길동 247,37.5348132097042,127.139999143206,address
관악구,신림동,1735,1,관악산휴먼시아1단지,서울특별시 관악구 신림동 1735-1,37.4616571207165,126.921208668907,address
양천구,신월동,1027,0,양천벽산블루밍2단지,서울특별시 양천구 신월동 1027,37.525027565104,126.838828820465,address
강서구,가양동,1459,0,동신대아,서울특별시 강서구 가양동 1459,37.5721731420165,126.843356532019,address
성동구,하왕십리동,1064,0,왕십리지웰,서울특별시 성동구 하왕십리동 1064,37.5608436535918,127.031107374699,address
동대문구,용두동,794,0,용두롯데캐슬리치,서울특별시 동대문구 용두동 794,37.5791419092022,127.030991700968,address
은평구,신사동,368,0,대주파크빌,서울특별시 은평구 신사동 368,37.5906913110252,126.908118237623,address
은평구,증산동,173,1,디오반,서울특별시 은평구 증산동 173-1,37.5834767103338,126.908591063424,address
노원구,공릉동,738,0,공릉우성아파트,서울특별시 노원구 공릉동 738,37.6285645918387,127.072728296047,address
강남구,삼성동,50,0,현대힐스테이트2단지,서울특별시 강남구 삼성동 50,37.5138589096778,127.051485875359,address
중랑구,묵동,171,4,공감대,서울특별시 중랑구 묵동 171-4,37.6136159805342,127.078311115034,address
영등포구,신길동,67,1,경남,서울특별시 영등포구 신길동 67-1,37.5156952809645,126.918489883562,address
은평구,신사동,355,0,현대2,서울특별시 은평구 신사동 355,37.5979257512934,126.907107755526,address
성북구,하월곡동,218,0,아남,서울특별시 성북구 하월곡동 218,37.6056911305289,127.034690906775,address
광진구,구의동,631,1,현대프라임,서울특별시 광진구 구의동 631-1,37.5373977464389,127.097621063329,address
서초구,양재동,385,9,우면파크아파트,서울특별시 서초구 양재동 385-9,37.4701126060206,127.048428070616,address
강서구,등촌동,628,15,등촌라인(조합),서울특별시 강서구 등촌동 628-15,37.5591969717505,126.856290173496,address
노원구,하계동,270,0,현대,서울특별시 노원구 하계동 270,37.636849832574,127.066382239396,address
노원구,공릉동,683,14,한일휴니스빌,서울특별시 노원구 공릉동 683-14,37.6175228036926,127.074336243442,address
중랑구,상봉동,101,19,상봉베스트원,서울특별시 중랑구 상봉동 101-19,37.5960062935176,127.086471374579,address
서초구,잠원동,53,15,강변,서울특별시 서초구 잠원동 53-15,37.5177496639756,127.012287721629,address
도봉구,방학동,701,15,거성학마을아파트,서울특별시 도봉구 방학동 701-15,37.6666102018529,127.039453759806,address
성북구,석관동,407,0,석관래미안,서울특별시 성북구 석관동 407,37.6083659730107,127.054518530421,address
성동구,성수동2가,846,0,E-아름다운세상,서울특별시 성동구 성수동2가 846,37.5477682412513,127.060838129195,address
강남구,역삼동,902,0,강남센트럴아이파크,서울특별시 강남구 역삼동 902,37.5004909218409,127.045687600172,address
동작구,상도동,407,0,현대(관악),서울특별시 동작구 상도동 407,37.492485409446,126.957507893352,address
송파구,거여동,290,0,거여1단지,서울특별시 송파구 거여동 290,37.4909745878818,127.144586186705,address
종로구,교북동,126,0,경희궁자이(4단지),서울특별시 종로구 교북동 126,37.5715794191082,126.961393223766,address
마포구,염리동,515,1,상록,서울특별시 마포구 염리동 515-1,37.5515563766668,126.94797600816,address
마포구,노고산동,107,36,현대벤처빌,서울특별시 마포구 노고산동 107-36,37.5536591479402,126.93676114681,address
성북구,돈암동,643,0,길음역금호어울림센터힐,서울특별시 성북구 돈암동 643,37.6003766616613,127.022750193302,address
중랑구,신내동,804,0,경남아너스빌,서울특별시 중랑구 신내동 804,37.6037224247933,127.096740656991,address
양천구,목동,961,0,하이페리온2,서울특별시 양천구 목동 961,37.5243483395844,126.869916701549,address
동작구,사당동,1134,0,경남아너스빌1차,서울특별시 동작구 사당동 1134,37.4882472616145,126.967806168575,address
동대문구,답십리동,1001,0,한신휴플러스그린파크,서울특별시 동대문구 답십리동 1001,37.5739044995154,127.049753887285,address
강서구,방화동,894,0,강서센트레빌3차(894-0),서울특별시 강서구 방화동 894,37.5712478353642,126.816127880729,address
은평구,구산동,547,0,갈현1단지e-편한세상,서울특별시 은평구 구산동 547,37.6118777632825,126.906203021872,address
은평구,구산동,169,1,한성산장,서울특별시 은평구 구산동 169-1,37.6091166242924,126.906697561373,address
광진구,중곡동,681,0,성원,서울특별시 광진구 중곡동 681,37.5711840707054,127.07961710743,address
노원구,상계동,1078,0,현대2차,서울특별시 노원구 상계동 1078,37.6722748151583,127.050409481365,address
강서구,마곡동,716,0,한솔솔파크,서울특별시 강서구 마곡동 716,37.569719911244,126.82331418689,address
양천구,신월동,1041,0,삼정그린뷰,서울특별시 양천구 신월동 1041,37.5228033270409,126.838546157349,address
용산구,한남동,828,0,한남아이파크애비뉴,서울특별시 용산구 한남동 828,37.5324308327973,127.007232043734,address
관악구,신림동,233,11,LIG5차,서울특별시 관악구 신림동 233-11,37.4681855405961,126.941820841953,address
성북구,돈암동,632,0,돈암동 풍림아파트 101~105동,서울특별시 성북구 돈암동 632,37.5958567117629,127.02340512447,address
성동구,성수동1가,656,421,오티에르 포레,서울특별시 성동구 성수동1가 656-421,37.5429669900718,127.046134329304,address
강북구,수유동,223,7,예도팔라티움,서울특별시 강북구 수유동 223-7,37.6386090202159,127.023104010149,address
용산구,효창동,287,0,용산롯데캐슬센터포레,서울특별시 용산구 효창동 287,37.5396272338792,126.963314009135,address
도봉구,도봉동,656,0,양우내안애,서울특별시 도봉구 도봉동 656,37.6832798336953,127.04952914866,address
노원구,공릉동,745,0,동신아파트,서울특별시 노원구 공릉동 745,37.6279956104976,127.07686359966,address
영등포구,양평동3가,101,0,양평현대6차,서울특별시 영등포구 양평동3가 101,37.5318487496203,126.893510634364,address
강서구,화곡동,1154,0,화곡6차보람쉬움,서울특별시 강서구 화곡동 1154,37.5553049123389,126.850893634869,address
노원구,월계동,780,0,청백3,서울특별시 노원구 월계동 780,37.6317703289986,127.050185552827,address
종로구,구기동,125,5,마운틴뷰,서울특별시 종로구 구기동 125-5,37.6090364727392,126.956263487952,address
강남구,삼성동,189,0,래미안라클래시,서울특별시 강남구 삼성동 189,37.5177086025156,127.049864848381,address
양천구,신정동,972,2,목동경동미르웰,서울특별시 양천구 신정동 972-2,37.5218171244046,126.852486889572,address
강동구,천호동,328,1,집앤사스윗사이드아파트,서울특별시 강동구 천호동 328-1,37.5458272593456,127.122436680943,address
강서구,등촌동,632,2,태영,서울특별시 강서구 등촌동 632-2,37.5557025027625,126.864090588329,address
강동구,성내동,434,4,중명,서울특별시 강동구 성내동 434-4,37.5268831562718,127.130872709806,address
영등포구,여의도동,43,4,롯데캐슬아이비,서울특별시 영등포구 여의도동 43-4,37.5201951845943,126.931743565817,address
강남구,도곡동,467,17,타워팰리스2,서울특별시 강남구 도곡동 467-17,37.4897107879722,127.054490523453,address
마포구,상암동,1637,0,상암월드컵파크2단지,서울특별시 마포구 상암동 1637,37.5748398903005,126.891577074081,address
노원구,공릉동,91,0,청솔아파트8,서울특별시 노원구 공릉동 91,37.6232695689707,127.086010646808,address
강북구,미아동,1379,0,한화포레나미아,서울특별시 강북구 미아동 1379,37.6198926294966,127.022278475056,address
강남구,압구정동,493,0,한양2,서울특별시 강남구 압구정동 493,37.5298218375736,127.040500612861,address
강동구,천호동,447,17,강동역신동아파밀리에,서울특별시 강동구 천호동 447-17,37.5364985295234,127.133223572592,address
마포구,공덕동,371,0,공덕1삼성래미안,서울특별시 마포구 공덕동 371,37.5466958858357,126.951444914726,address
서초구,내곡동,411,0,서초더샵포레,서울특별시 서초구 내곡동 411,37.4520000205529,127.063784257656,address
강서구,내발산동,751,0,마곡수명산파크3단지,서울특별시 강서구 내발산동 751,37.5528192530167,126.824912207374,address
영등포구,문래동5가,67,0,문래모아미래도,서울특별시 영등포구 문래동5가 67,37.5170218003715,126.887043981913,address
강동구,상일동,476,0,중앙하이츠,서울특별시 강동구 상일동 476,37.5506499809446,127.159797615589,address
서초구,방배동,3001,1,디오수페리움2,서울특별시 서초구 방배동 3001-1,37.4860378545084,126.982622717409,address
노원구,중계동,585,0,중계3우성,서울특별시 노원구 중계동 585,37.6524185993566,127.073029868368,address
관악구,남현동,1137,0,관악산대창센시티,서울특별시 관악구 남현동 1137,37.4715433738226,126.97248657286,address
강북구,미아동,461,0,송천센트레빌,서울특별시 강북구 미아동 461,37.6127523875236,127.025814365129,address
영등포구,대림동,1124,0,신대림신동아파밀리에,서울특별시 영등포구 대림동 1124,37.4951135958709,126.902736157191,address
금천구,독산동,1028,0,대덕트윈빌,서울특별시 금천구 독산동 1028,37.4673141651969,126.89910651287,address
도봉구,쌍문동,69,1,금호2,서울특별시 도봉구 쌍문동 69-1,37.65876551388754,127.03340855242507,keyword
중랑구,신내동,796,0,다우훼밀리,서울특별시 중랑구 신내동 796,37.6003850259687,127.096239885415,address
은평구,신사동,365,0,신사동한신휴플러스,서울특별시 은평구 신사동 365,37.5989642121392,126.906169863044,address
노원구,공릉동,604,11,대동아파트,서울특별시 노원구 공릉동 604-11,37.6198598363558,127.072517400692,address
영등포구,신길동,4759,0,삼성,서울특별시 영등포구 신길동 4759,37.4963597218512,126.911248303182,address
종로구,평창동,596,0,삼성,서울특별시 종로구 평창동 596,37.6109285108121,126.978673182753,address
도봉구,방학동,716,5,이에스에이아파트2,서울특별시 도봉구 방학동 716-5,37.6663850778413,127.045614095751,address
도봉구,창동,26,0,동아,서울특별시 도봉구 창동 26,37.6512697309111,127.050332274529,address
강서구,등촌동,562,5,임광,서울특별시 강서구 등촌동 562-5,37.540480296954,126.863368034573,address
서초구,반포동,20,43,반포자이,서울특별시 서초구 반포동 20-43,37.5063518132638,127.011034636758,address
서초구,방배동,797,30,방배3차e-편한세상,서울특별시 서초구 방배동 797-30,37.4942905588855,126.991987305661,address
광진구,광장동,148,4,워커힐푸르지오,서울특별시 광진구 광장동 148-4,37.5496541994049,127.108873720121,address
송파구,신천동,7,0,장미1,서울특별시 송파구 신천동 7,37.5188849274204,127.099280476931,address
